case_id,concept:name,time:timestamp,lifecycle:transition,robot_id,org:resource,execution_id,state,battery,x,y,z,msg_id,msg_payload,msg_role,msg_sender,msg_receiver
single_drone_inspection_mapping_002,capture_image,2026-01-12T07:09:54.000Z,complete,drone_1,uav,single_drone_inspection_mapping_002_exec_5,done,67.7,20.46,46.15,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,hover,2026-01-12T07:09:55.000Z,start,drone_1,uav,single_drone_inspection_mapping_002_exec_6,inprogress,67.7,20.46,46.15,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,hover,2026-01-12T07:10:19.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_6,inprogress,67.3,20.46,46.15,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,hover,2026-01-12T07:10:44.000Z,complete,drone_1,uav,single_drone_inspection_mapping_002_exec_6,done,66.9,20.46,46.15,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:10:45.000Z,start,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,66.9,20.46,46.15,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:11:30.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,65.7,28.37,45.22,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:12:15.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,64.5,36.27,44.28,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:13:00.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,63.3,44.18,43.35,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:13:45.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,62.0,52.09,42.42,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:14:30.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,60.8,60.0,41.49,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:15:15.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,59.6,67.9,40.56,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:16:00.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_7,inprogress,58.4,75.81,39.62,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,map_area,2026-01-12T07:16:45.000Z,complete,drone_1,uav,single_drone_inspection_mapping_002_exec_7,done,57.2,83.72,38.69,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,navigate,2026-01-12T07:16:46.000Z,start,drone_1,uav,single_drone_inspection_mapping_002_exec_8,inprogress,57.2,83.72,38.69,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,navigate,2026-01-12T07:17:51.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_8,inprogress,55.5,55.81,25.79,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,navigate,2026-01-12T07:18:56.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_8,inprogress,53.8,27.91,12.9,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,navigate,2026-01-12T07:20:01.000Z,complete,drone_1,uav,single_drone_inspection_mapping_002_exec_8,done,52.1,0.0,0.0,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,land,2026-01-12T07:20:02.000Z,start,drone_1,uav,single_drone_inspection_mapping_002_exec_9,inprogress,52.1,0.0,0.0,18.93,null,null,null,null,null
single_drone_inspection_mapping_002,land,2026-01-12T07:20:21.000Z,null,drone_1,uav,single_drone_inspection_mapping_002_exec_9,inprogress,51.6,0.0,0.0,9.46,null,null,null,null,null
single_drone_inspection_mapping_002,land,2026-01-12T07:20:41.000Z,complete,drone_1,uav,single_drone_inspection_mapping_002_exec_9,done,51.2,0.0,0.0,0.0,null,null,null,null,null
single_drone_inspection_mapping_003,takeoff,2026-01-12T07:34:00.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_1,inprogress,70.6,0.0,0.0,0.0,null,null,null,null,null
single_drone_inspection_mapping_003,takeoff,2026-01-12T07:34:29.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_1,done,69.8,0.0,0.0,3.0,null,null,null,null,null
single_drone_inspection_mapping_003,ascend,2026-01-12T07:34:30.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_2,inprogress,69.8,0.0,0.0,3.0,null,null,null,null,null
single_drone_inspection_mapping_003,ascend,2026-01-12T07:34:45.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_2,inprogress,69.2,0.0,0.0,9.51,null,null,null,null,null
single_drone_inspection_mapping_003,ascend,2026-01-12T07:35:01.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_2,done,68.6,0.0,0.0,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:35:02.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_3,inprogress,68.6,0.0,0.0,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:36:07.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_3,inprogress,67.4,4.49,8.38,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:37:12.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_3,inprogress,66.2,8.99,16.76,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:38:17.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_3,inprogress,65.1,13.48,25.14,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:39:22.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_3,inprogress,63.9,17.98,33.52,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:40:28.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_3,done,62.7,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,inspect,2026-01-12T07:40:29.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_4,inprogress,62.7,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,inspect,2026-01-12T07:41:32.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_4,inprogress,61.5,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,inspect,2026-01-12T07:42:35.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_4,done,60.2,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,capture_image,2026-01-12T07:42:36.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_5,inprogress,60.2,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,capture_image,2026-01-12T07:43:01.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_5,done,60.0,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,hover,2026-01-12T07:43:02.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_6,inprogress,60.0,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,hover,2026-01-12T07:43:28.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_6,inprogress,59.6,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,hover,2026-01-12T07:43:54.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_6,done,59.2,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:43:55.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,59.2,22.47,41.91,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:44:24.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,58.0,29.57,41.32,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:44:53.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,56.8,36.67,40.73,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:45:22.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,55.6,43.77,40.14,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:45:51.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,54.5,50.87,39.56,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:46:20.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,53.3,57.96,38.97,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:46:49.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,52.1,65.06,38.38,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:47:18.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_7,inprogress,51.0,72.16,37.79,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,map_area,2026-01-12T07:47:49.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_7,done,49.8,79.26,37.21,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:47:50.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_8,inprogress,49.8,79.26,37.21,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:48:26.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_8,inprogress,48.8,59.45,27.9,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:49:02.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_8,inprogress,47.9,39.63,18.6,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:49:38.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_8,inprogress,47.0,19.82,9.3,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,navigate,2026-01-12T07:50:15.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_8,done,46.0,0.0,0.0,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,land,2026-01-12T07:50:16.000Z,start,drone_1,uav,single_drone_inspection_mapping_003_exec_9,inprogress,46.0,0.0,0.0,16.02,null,null,null,null,null
single_drone_inspection_mapping_003,land,2026-01-12T07:50:26.000Z,null,drone_1,uav,single_drone_inspection_mapping_003_exec_9,inprogress,45.6,0.0,0.0,8.01,null,null,null,null,null
single_drone_inspection_mapping_003,land,2026-01-12T07:50:36.000Z,complete,drone_1,uav,single_drone_inspection_mapping_003_exec_9,done,45.2,0.0,0.0,0.0,null,null,null,null,null
single_drone_inspection_mapping_004,takeoff,2026-01-12T08:06:00.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_1,inprogress,86.5,0.0,0.0,0.0,null,null,null,null,null
single_drone_inspection_mapping_004,takeoff,2026-01-12T08:06:16.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_1,done,85.8,0.0,0.0,3.0,null,null,null,null,null
single_drone_inspection_mapping_004,ascend,2026-01-12T08:06:17.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_2,inprogress,85.8,0.0,0.0,3.0,null,null,null,null,null
single_drone_inspection_mapping_004,ascend,2026-01-12T08:06:38.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_2,inprogress,85.0,0.0,0.0,9.41,null,null,null,null,null
single_drone_inspection_mapping_004,ascend,2026-01-12T08:06:59.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_2,done,84.2,0.0,0.0,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:07:00.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_3,inprogress,84.2,0.0,0.0,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:07:31.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_3,inprogress,83.0,9.56,3.79,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:08:02.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_3,inprogress,81.8,19.13,7.59,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:08:33.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_3,inprogress,80.6,28.69,11.38,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:09:04.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_3,inprogress,79.5,38.26,15.17,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:09:35.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_3,inprogress,78.3,47.82,18.97,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:10:08.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_3,done,77.1,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,inspect,2026-01-12T08:10:09.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_4,inprogress,77.1,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,inspect,2026-01-12T08:10:50.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_4,inprogress,76.1,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,inspect,2026-01-12T08:11:31.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_4,inprogress,75.1,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,inspect,2026-01-12T08:12:12.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_4,done,74.1,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,capture_image,2026-01-12T08:12:13.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_5,inprogress,74.1,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,capture_image,2026-01-12T08:12:35.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_5,done,73.7,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,hover,2026-01-12T08:12:36.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_6,inprogress,73.7,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,hover,2026-01-12T08:13:30.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_6,done,72.8,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,map_area,2026-01-12T08:13:31.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_7,inprogress,72.8,57.38,22.76,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,map_area,2026-01-12T08:14:32.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_7,inprogress,71.4,59.17,21.17,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,map_area,2026-01-12T08:15:33.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_7,inprogress,70.0,60.96,19.58,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,map_area,2026-01-12T08:16:34.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_7,inprogress,68.7,62.75,17.99,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,map_area,2026-01-12T08:17:35.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_7,inprogress,67.3,64.54,16.4,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,map_area,2026-01-12T08:18:40.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_7,done,65.9,66.32,14.81,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:18:41.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_8,inprogress,65.9,66.32,14.81,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:20:12.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_8,inprogress,64.2,44.22,9.88,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:21:43.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_8,inprogress,62.4,22.11,4.94,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,navigate,2026-01-12T08:23:16.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_8,done,60.7,0.0,0.0,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,land,2026-01-12T08:23:17.000Z,start,drone_1,uav,single_drone_inspection_mapping_004_exec_9,inprogress,60.7,0.0,0.0,15.83,null,null,null,null,null
single_drone_inspection_mapping_004,land,2026-01-12T08:23:30.000Z,null,drone_1,uav,single_drone_inspection_mapping_004_exec_9,inprogress,60.3,0.0,0.0,7.91,null,null,null,null,null
single_drone_inspection_mapping_004,land,2026-01-12T08:23:44.000Z,complete,drone_1,uav,single_drone_inspection_mapping_004_exec_9,done,59.8,0.0,0.0,0.0,null,null,null,null,null
single_drone_inspection_mapping_005,takeoff,2026-01-12T08:38:00.000Z,start,drone_1,uav,single_drone_inspection_mapping_005_exec_1,inprogress,92.2,0.0,0.0,0.0,null,null,null,null,null
single_drone_inspection_mapping_005,takeoff,2026-01-12T08:38:24.000Z,complete,drone_1,uav,single_drone_inspection_mapping_005_exec_1,done,91.4,0.0,0.0,3.0,null,null,null,null,null
single_drone_inspection_mapping_005,ascend,2026-01-12T08:38:25.000Z,start,drone_1,uav,single_drone_inspection_mapping_005_exec_2,inprogress,91.4,0.0,0.0,3.0,null,null,null,null,null
single_drone_inspection_mapping_005,ascend,2026-01-12T08:38:46.000Z,null,drone_1,uav,single_drone_inspection_mapping_005_exec_2,inprogress,90.8,0.0,0.0,12.54,null,null,null,null,null
single_drone_inspection_mapping_005,ascend,2026-01-12T08:39:08.000Z,complete,drone_1,uav,single_drone_inspection_mapping_005_exec_2,done,90.2,0.0,0.0,22.08,null,null,null,null,null
single_drone_inspection_mapping_005,navigate,2026-01-12T08:39:09.000Z,start,drone_1,uav,single_drone_inspection_mapping_005_exec_3,inprogress,90.2,0.0,0.0,22.08,null,null,null,null,null
