case_id,concept:name,time:timestamp,lifecycle:transition,robot_id,org:resource,execution_id,state,battery,x,y,z,msg_id,msg_payload,msg_role,msg_sender,msg_receiver
single_ground_robot_delivery_patrol_002,deliver,2026-01-10T08:37:27.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_5,inprogress,63.0,33.0,15.8,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,deliver,2026-01-10T08:37:49.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_5,done,62.6,33.0,15.8,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,patrol,2026-01-10T08:37:50.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_6,inprogress,62.6,33.0,15.8,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,patrol,2026-01-10T08:38:19.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_6,inprogress,62.2,33.27,15.87,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,patrol,2026-01-10T08:38:48.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_6,inprogress,61.9,33.54,15.94,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,patrol,2026-01-10T08:39:17.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_6,inprogress,61.5,33.81,16.01,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,patrol,2026-01-10T08:39:48.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_6,done,61.2,34.08,16.07,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,navigate,2026-01-10T08:39:49.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_7,inprogress,61.2,34.08,16.07,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,navigate,2026-01-10T08:40:56.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_7,inprogress,60.5,25.56,12.06,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,navigate,2026-01-10T08:42:03.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_7,inprogress,59.8,17.04,8.04,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,navigate,2026-01-10T08:43:10.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_7,inprogress,59.1,8.52,4.02,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,navigate,2026-01-10T08:44:17.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_7,done,58.5,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,dock,2026-01-10T08:44:18.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_8,inprogress,58.5,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_002,dock,2026-01-10T08:44:53.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_002_exec_8,done,58.4,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,boot,2026-01-10T08:50:00.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_1,inprogress,91.3,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,boot,2026-01-10T08:50:27.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_1,done,91.1,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T08:50:28.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_2,inprogress,91.1,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T08:52:34.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_2,inprogress,89.8,5.41,3.53,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T08:54:40.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_2,inprogress,88.5,10.81,7.06,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T08:56:46.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_2,done,87.2,16.22,10.59,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,obstacle_avoidance,2026-01-10T08:56:47.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_3,inprogress,87.2,16.22,10.59,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,obstacle_avoidance,2026-01-10T08:57:01.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_3,inprogress,86.7,16.1,11.35,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,obstacle_avoidance,2026-01-10T08:57:15.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_3,inprogress,86.2,15.98,12.12,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,obstacle_avoidance,2026-01-10T08:57:29.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_3,inprogress,85.8,15.86,12.89,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,obstacle_avoidance,2026-01-10T08:57:44.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_3,done,85.3,15.74,13.66,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,pickup,2026-01-10T08:57:45.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_4,inprogress,85.3,15.74,13.66,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,pickup,2026-01-10T08:58:40.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_4,done,84.4,15.74,13.66,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T08:58:41.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,inprogress,84.4,15.74,13.66,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T08:59:41.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,inprogress,83.5,17.6,13.82,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:00:41.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,inprogress,82.7,19.45,13.99,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:01:41.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,inprogress,81.9,21.31,14.15,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:02:41.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,inprogress,81.0,23.17,14.32,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:03:41.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,inprogress,80.2,25.03,14.48,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:04:44.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_5,done,79.3,26.88,14.65,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,deliver,2026-01-10T09:04:45.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_6,inprogress,79.3,26.88,14.65,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,deliver,2026-01-10T09:05:18.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_6,inprogress,78.8,26.88,14.65,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,deliver,2026-01-10T09:05:52.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_6,done,78.3,26.88,14.65,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,patrol,2026-01-10T09:05:53.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_7,inprogress,78.3,26.88,14.65,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,patrol,2026-01-10T09:07:00.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_7,inprogress,77.7,26.13,15.98,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,patrol,2026-01-10T09:08:07.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_7,inprogress,77.0,25.39,17.3,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,patrol,2026-01-10T09:09:15.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_7,done,76.4,24.64,18.63,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:09:16.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_8,inprogress,76.4,24.64,18.63,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:10:13.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_8,inprogress,75.0,16.42,12.42,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:11:10.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_8,inprogress,73.6,8.21,6.21,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,navigate,2026-01-10T09:12:09.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_8,done,72.2,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,dock,2026-01-10T09:12:10.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_9,inprogress,72.2,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_003,dock,2026-01-10T09:12:29.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_003_exec_9,done,72.1,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,boot,2026-01-10T09:15:00.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_1,inprogress,89.6,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,boot,2026-01-10T09:15:45.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_1,done,89.4,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:15:46.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,inprogress,89.4,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:16:32.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,inprogress,88.5,2.69,1.39,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:17:18.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,inprogress,87.6,5.39,2.79,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:18:04.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,inprogress,86.7,8.08,4.18,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:18:50.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,inprogress,85.8,10.78,5.58,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:19:36.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,inprogress,84.9,13.47,6.97,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:20:24.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_2,done,84.0,16.17,8.37,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,pickup,2026-01-10T09:20:25.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_3,inprogress,84.0,16.17,8.37,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,pickup,2026-01-10T09:21:16.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_3,done,83.0,16.17,8.37,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:21:17.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_4,inprogress,83.0,16.17,8.37,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:21:56.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_4,inprogress,82.7,16.92,8.31,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:22:35.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_4,inprogress,82.4,17.68,8.25,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:23:14.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_4,inprogress,82.0,18.43,8.19,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:23:55.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_4,done,81.7,19.19,8.13,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,temporary_stop,2026-01-10T09:23:56.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_5,inprogress,81.7,19.19,8.13,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,temporary_stop,2026-01-10T09:24:54.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_5,done,81.4,19.19,8.13,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:24:55.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,inprogress,81.4,19.19,8.13,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:25:53.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,inprogress,80.6,19.59,9.82,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:26:51.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,inprogress,79.8,19.99,11.5,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:27:49.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,inprogress,79.0,20.39,13.19,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:28:47.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,inprogress,78.2,20.79,14.88,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:29:45.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,inprogress,77.4,21.19,16.57,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:30:44.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_6,done,76.6,21.6,18.25,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,deliver,2026-01-10T09:30:45.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_7,inprogress,76.6,21.6,18.25,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,deliver,2026-01-10T09:31:38.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_7,done,75.8,21.6,18.25,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:31:39.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_8,inprogress,75.8,21.6,18.25,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:33:36.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_8,inprogress,75.2,21.99,18.21,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,patrol,2026-01-10T09:35:34.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_8,done,74.6,22.39,18.16,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:35:35.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_9,inprogress,74.6,22.39,18.16,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:36:35.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_9,inprogress,74.0,16.79,13.62,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:37:35.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_9,inprogress,73.3,11.19,9.08,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:38:35.000Z,null,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_9,inprogress,72.7,5.6,4.54,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,navigate,2026-01-10T09:39:37.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_9,done,72.0,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,dock,2026-01-10T09:39:38.000Z,start,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_10,inprogress,72.0,0.0,0.0,0.0,null,null,null,null,null
single_ground_robot_delivery_patrol_004,dock,2026-01-10T09:40:00.000Z,complete,rover_1,ground_rover,single_ground_robot_delivery_patrol_004_exec_10,done,71.9,0.0,0.0,0.0,null,null,null,null,null
