case_id,concept:name,time:timestamp,lifecycle:transition,robot_id,org:resource,execution_id,state,battery,x,y,z,msg_id,msg_payload,msg_role,msg_sender,msg_receiver
smart_agriculture_heterogeneous_team_001,send_patch_coordinates,2026-01-20T06:04:43.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_001_exec_3,done,78.0,41.58,41.95,20.52,msg_7cba972dd4,weed patch coordinates and density,send,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_001,receive_patch_coordinates,2026-01-20T06:04:48.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_4,inprogress,69.8,0.0,0.0,0.0,msg_7cba972dd4,weed patch coordinates and density,receive,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_001,receive_patch_coordinates,2026-01-20T06:04:52.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_4,done,69.7,0.0,0.0,0.0,msg_7cba972dd4,weed patch coordinates and density,receive,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_001,navigate_to_patch,2026-01-20T06:04:53.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_5,inprogress,69.7,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,navigate_to_patch,2026-01-20T06:05:54.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_5,inprogress,68.4,8.32,8.39,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,navigate_to_patch,2026-01-20T06:06:55.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_5,inprogress,67.1,16.63,16.78,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,navigate_to_patch,2026-01-20T06:07:56.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_5,inprogress,65.8,24.95,25.17,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,navigate_to_patch,2026-01-20T06:08:57.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_5,inprogress,64.5,33.27,33.56,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,navigate_to_patch,2026-01-20T06:09:58.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_5,done,63.2,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:09:59.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,inprogress,63.2,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:10:32.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,inprogress,62.5,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:11:05.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,inprogress,61.7,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:11:38.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,inprogress,61.0,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:12:11.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,inprogress,60.3,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:12:44.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,inprogress,59.6,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,spray_patch,2026-01-20T06:13:20.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_6,done,58.8,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,send_refill_request,2026-01-20T06:13:21.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_7,inprogress,58.8,41.58,41.95,0.0,msg_0f82f6d27d,refill needed at current patch,send,sprayer_1,supply_1
smart_agriculture_heterogeneous_team_001,send_refill_request,2026-01-20T06:13:29.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_7,done,58.6,41.58,41.95,0.0,msg_0f82f6d27d,refill needed at current patch,send,sprayer_1,supply_1
smart_agriculture_heterogeneous_team_001,receive_refill_request,2026-01-20T06:13:35.000Z,start,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_8,inprogress,77.7,0.0,0.0,0.0,msg_0f82f6d27d,refill needed at current patch,receive,sprayer_1,supply_1
smart_agriculture_heterogeneous_team_001,receive_refill_request,2026-01-20T06:13:39.000Z,complete,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_8,done,77.6,0.0,0.0,0.0,msg_0f82f6d27d,refill needed at current patch,receive,sprayer_1,supply_1
smart_agriculture_heterogeneous_team_001,deliver_refill,2026-01-20T06:13:40.000Z,start,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_9,inprogress,77.6,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,deliver_refill,2026-01-20T06:15:30.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_9,inprogress,76.3,14.24,13.27,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,deliver_refill,2026-01-20T06:17:20.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_9,inprogress,75.1,28.47,26.54,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,deliver_refill,2026-01-20T06:19:10.000Z,complete,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_9,done,73.9,42.71,39.81,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,send_treatment_ack,2026-01-20T06:19:11.000Z,start,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_10,inprogress,73.9,42.71,39.81,0.0,msg_2e20f83ae0,refill delivered and treatment may resume,send,supply_1,sprayer_1
smart_agriculture_heterogeneous_team_001,send_treatment_ack,2026-01-20T06:19:19.000Z,complete,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_10,done,73.7,42.71,39.81,0.0,msg_2e20f83ae0,refill delivered and treatment may resume,send,supply_1,sprayer_1
smart_agriculture_heterogeneous_team_001,receive_treatment_ack,2026-01-20T06:19:23.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_11,inprogress,58.6,41.58,41.95,0.0,msg_2e20f83ae0,refill delivered and treatment may resume,receive,supply_1,sprayer_1
smart_agriculture_heterogeneous_team_001,receive_treatment_ack,2026-01-20T06:19:27.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_11,done,58.5,41.58,41.95,0.0,msg_2e20f83ae0,refill delivered and treatment may resume,receive,supply_1,sprayer_1
smart_agriculture_heterogeneous_team_001,resume_treatment,2026-01-20T06:19:28.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_12,inprogress,58.5,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,resume_treatment,2026-01-20T06:20:56.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_12,inprogress,57.2,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,resume_treatment,2026-01-20T06:22:25.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_12,done,55.8,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:22:26.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_001_exec_13,inprogress,78.0,41.58,41.95,20.52,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:23:24.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_001_exec_13,inprogress,76.9,31.19,31.46,16.64,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:24:22.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_001_exec_13,inprogress,75.8,20.79,20.97,12.76,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:25:20.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_001_exec_13,inprogress,74.7,10.4,10.49,8.88,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:26:20.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_001_exec_13,done,73.6,0.0,0.0,5.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:26:21.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_14,inprogress,55.8,41.58,41.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:27:50.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_14,inprogress,54.8,31.19,31.46,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:29:19.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_14,inprogress,53.9,20.79,20.97,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:30:48.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_14,inprogress,53.0,10.4,10.49,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:32:19.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_001_exec_14,done,52.1,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:32:20.000Z,start,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_15,inprogress,73.7,42.71,39.81,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:33:23.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_15,inprogress,72.9,32.03,29.86,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:34:26.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_15,inprogress,72.1,21.35,19.9,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:35:29.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_15,inprogress,71.3,10.68,9.95,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_001,return_base,2026-01-20T06:36:35.000Z,complete,supply_1,supply_rover,smart_agriculture_heterogeneous_team_001_exec_15,done,70.4,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:28:00.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,78.8,0.0,0.0,5.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:28:47.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,77.9,10.83,5.99,7.05,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:29:34.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,77.0,21.65,11.98,9.1,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:30:21.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,76.1,32.48,17.96,11.15,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:31:08.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,75.2,43.31,23.95,13.2,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:31:55.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,74.3,54.13,29.94,15.24,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:32:42.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,inprogress,73.4,64.96,35.93,17.29,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,survey_field,2026-01-20T06:33:33.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_1,done,72.5,75.79,41.91,19.34,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,detect_patch,2026-01-20T06:33:34.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_2,inprogress,72.5,75.79,41.91,19.34,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,detect_patch,2026-01-20T06:34:19.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_2,done,71.9,75.79,41.91,19.34,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,send_patch_coordinates,2026-01-20T06:34:20.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_3,inprogress,71.9,75.79,41.91,19.34,msg_07b5c8b6eb,weed patch coordinates and density,send,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_002,send_patch_coordinates,2026-01-20T06:34:26.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_3,done,71.7,75.79,41.91,19.34,msg_07b5c8b6eb,weed patch coordinates and density,send,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_002,receive_patch_coordinates,2026-01-20T06:34:31.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_4,inprogress,73.5,0.0,0.0,0.0,msg_07b5c8b6eb,weed patch coordinates and density,receive,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_002,receive_patch_coordinates,2026-01-20T06:34:35.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_4,done,73.4,0.0,0.0,0.0,msg_07b5c8b6eb,weed patch coordinates and density,receive,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_002,navigate_to_patch,2026-01-20T06:34:36.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_5,inprogress,73.4,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,navigate_to_patch,2026-01-20T06:36:19.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_5,inprogress,72.2,18.95,10.48,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,navigate_to_patch,2026-01-20T06:38:02.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_5,inprogress,71.0,37.89,20.96,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,navigate_to_patch,2026-01-20T06:39:45.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_5,inprogress,69.7,56.84,31.44,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,navigate_to_patch,2026-01-20T06:41:28.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_5,done,68.5,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,spray_patch,2026-01-20T06:41:29.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_6,inprogress,68.5,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,spray_patch,2026-01-20T06:42:09.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_6,inprogress,67.5,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,spray_patch,2026-01-20T06:42:49.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_6,inprogress,66.4,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,spray_patch,2026-01-20T06:43:29.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_6,inprogress,65.4,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,spray_patch,2026-01-20T06:44:09.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_6,inprogress,64.3,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,spray_patch,2026-01-20T06:44:53.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_6,done,63.3,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:44:54.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_7,inprogress,71.7,75.79,41.91,19.34,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:45:28.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_7,inprogress,70.9,60.63,33.53,16.47,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:46:02.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_7,inprogress,70.0,45.47,25.15,13.61,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:46:36.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_7,inprogress,69.2,30.32,16.77,10.74,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:47:10.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_7,inprogress,68.3,15.16,8.38,7.87,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:47:45.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_002_exec_7,done,67.5,0.0,0.0,5.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:47:46.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,inprogress,63.3,75.79,41.91,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:48:28.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,inprogress,62.3,63.16,34.93,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:49:10.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,inprogress,61.3,50.53,27.94,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:49:52.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,inprogress,60.2,37.89,20.96,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:50:34.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,inprogress,59.2,25.26,13.97,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:51:16.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,inprogress,58.2,12.63,6.99,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:52:02.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_002_exec_8,done,57.2,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:52:03.000Z,start,supply_1,supply_rover,smart_agriculture_heterogeneous_team_002_exec_9,inprogress,73.0,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:53:16.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_002_exec_9,inprogress,72.2,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:54:29.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_002_exec_9,inprogress,71.5,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:55:42.000Z,null,supply_1,supply_rover,smart_agriculture_heterogeneous_team_002_exec_9,inprogress,70.8,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_002,return_base,2026-01-20T06:56:56.000Z,complete,supply_1,supply_rover,smart_agriculture_heterogeneous_team_002_exec_9,done,70.0,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T06:56:00.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,inprogress,90.7,0.0,0.0,5.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T06:56:42.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,inprogress,89.8,12.91,2.89,7.38,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T06:57:24.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,inprogress,88.8,25.82,5.78,9.75,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T06:58:06.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,inprogress,87.9,38.73,8.67,12.13,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T06:58:48.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,inprogress,86.9,51.63,11.56,14.5,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T06:59:30.000Z,null,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,inprogress,86.0,64.54,14.45,16.88,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,survey_field,2026-01-20T07:00:16.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_1,done,85.0,77.45,17.34,19.26,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,detect_patch,2026-01-20T07:00:17.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_2,inprogress,85.0,77.45,17.34,19.26,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,detect_patch,2026-01-20T07:00:54.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_2,done,84.4,77.45,17.34,19.26,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,send_patch_coordinates,2026-01-20T07:00:55.000Z,start,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_3,inprogress,84.4,77.45,17.34,19.26,msg_1f8ef66c74,weed patch coordinates and density,send,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_003,send_patch_coordinates,2026-01-20T07:00:59.000Z,complete,drone_scout_1,drone_scout,smart_agriculture_heterogeneous_team_003_exec_3,done,84.2,77.45,17.34,19.26,msg_1f8ef66c74,weed patch coordinates and density,send,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_003,receive_patch_coordinates,2026-01-20T07:01:04.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_4,inprogress,69.7,0.0,0.0,0.0,msg_1f8ef66c74,weed patch coordinates and density,receive,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_003,receive_patch_coordinates,2026-01-20T07:01:08.000Z,complete,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_4,done,69.6,0.0,0.0,0.0,msg_1f8ef66c74,weed patch coordinates and density,receive,drone_scout_1,sprayer_1
smart_agriculture_heterogeneous_team_003,navigate_to_patch,2026-01-20T07:01:09.000Z,start,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_5,inprogress,69.6,0.0,0.0,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,navigate_to_patch,2026-01-20T07:01:56.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_5,inprogress,68.9,11.06,2.48,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,navigate_to_patch,2026-01-20T07:02:43.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_5,inprogress,68.1,22.13,4.96,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,navigate_to_patch,2026-01-20T07:03:30.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_5,inprogress,67.4,33.19,7.43,0.0,null,null,null,null,null
smart_agriculture_heterogeneous_team_003,navigate_to_patch,2026-01-20T07:04:17.000Z,null,sprayer_1,sprayer_rover,smart_agriculture_heterogeneous_team_003_exec_5,inprogress,66.6,44.26,9.91,0.0,null,null,null,null,null
